OID_,SAMPLE_ID,DIST_M,NEAR_RANK,AHA_ID,ZIP,AHA_ID_lon,AHA_ID_lat,ZIP_lon,ZIP_lat,BIN,STATE_ABBR,Google Maps,Bing Maps,ESRI Routing Service,OSRM,OSMNx,ArcGIS Pro,Total_Kilometers_Esri_Desktop
3902,1902,22262.257085489127,13,6220425.0,7676,-73.9972109,40.79417538,-74.06095250699998,40.988719416,0-15,NJ,34.2,37.53333333333333,37.130981673854464,27.15,23.933333333333337,31.94802441,29.14081708
3937,1937,17871.144340970746,2,6213930.0,10956,-73.89360446,41.29154863,-73.994151664,41.149665676,0-15,NY,34.2,34.61666666666667,34.52973913816356,35.34166666666667,0.0,35.72950858,38.72633106
5127,3127,40503.54303201414,1,6611901.0,56170,-95.60679388,44.23239581,-96.107926704,44.178297964,16-30,MN,34.21666666666667,37.63333333333333,34.86330664543277,39.88,30.833333333333332,35.17675818,45.25921928
4339,2339,33533.17141659931,2,6233280.0,26505,-79.73796013,39.90231125,-79.95350987899998,39.650214511,16-30,PA,34.21666666666667,34.38333333333333,32.94474292221152,34.684999999999995,36.56666666666667,33.12939097,43.40933731
5506,3506,38824.30418872666,1,6810030.0,59015,-108.51996833,45.79286687,-108.81727277,46.073889807,16-30,MT,34.233333333333334,34.916666666666664,41.262422153850075,62.080000000000005,48.63333333333333,42.3141816,57.92961105
4596,2596,47570.77609981487,3,6390115.0,32530,-86.56223839,30.73691671,-87.033934,30.603235,16-30,FL,34.233333333333334,33.56666666666667,33.52832172540596,40.565000000000005,31.916666666666668,32.69732404,53.98615027
2186,186,17765.971534614455,8,6214735.0,7204,-74.08561249,40.58452533,-74.267060246,40.665037371,0-15,NY,34.233333333333334,36.15,35.261987396611204,27.111666666666668,20.15,32.30979448,20.9113711
4433,2433,35920.15808975028,2,6344000.0,22980,-78.49914418,38.03209906,-78.90438447699998,38.07738252,16-30,VA,34.233333333333334,34.71666666666667,34.543278656550505,36.88166666666667,28.733333333333334,33.47063852,41.94941265
7187,5187,50507.197918984966,3,6631270.0,62265,-90.25820658,38.63295809,-89.692073901,38.535205935,31-60,MO,34.25,33.68333333333333,35.76441524793326,42.26833333333333,28.066666666666663,37.56043036,54.3323552
4657,2657,31375.28090917981,1,6390830.0,32577,-87.21088437999998,30.47578275,-87.36712477,30.724435879,16-30,FL,34.3,33.56666666666667,32.81144111535321,38.63666666666666,28.883333333333333,32.84328407,38.54028483
4390,2390,31133.625890933017,6,6320813.0,21054,-77.03542842999998,39.01599259,-76.677285462,39.040734253,16-30,MD,34.3,32.833333333333336,35.05537052935784,40.625,31.116666666666667,38.74561065,45.71755082
5836,3836,26834.105408723,1,6933730.0,95360,-120.83863341,37.51052273,-121.0211371,37.317477637,16-30,CA,34.31666666666667,37.31666666666667,32.908837439239555,39.77833333333333,32.166666666666664,34.03267639,35.91990343
5903,3903,26788.97462743047,19,6431070.0,60458,-87.63674809,41.93478727,-87.83510412399998,41.744601872,16-30,IL,34.31666666666667,31.25,40.183376817975706,30.811666666666667,24.966666666666665,42.65391895,39.58335326
5190,3190,34747.364385460896,5,6631180.0,63376,-90.26488637,38.63727976,-90.622277596,38.777124285,16-30,MO,34.333333333333336,34.983333333333334,35.6996991583989,40.71,31.35,36.21358593,46.19456072
2240,240,23807.81242890297,3,6220950.0,8542,-74.45931344,40.50189598,-74.660111579,40.352159318,0-15,NJ,34.35,36.38333333333333,36.43353749379257,29.89,22.716666666666665,32.52364638,31.69785745
4726,2726,31189.054370050995,2,6412180.0,43432,-83.5935542,41.67222303,-83.25305241799998,41.555766871,16-30,OH,34.36666666666667,36.916666666666664,35.19492858672515,45.27833333333333,32.86666666666667,31.23131181,41.0100453
4731,2731,30158.66850835813,1,6420023.0,46130,-86.04195597999998,39.89969752,-85.832815826,39.681181343,16-30,IN,34.38333333333333,37.31666666666667,35.2274470700117,43.193333333333335,32.93333333333333,32.84831332,39.23224587
2123,123,21352.21815431241,27,6211595.0,7643,-73.82571331,40.7469726,-74.03894875,40.850468893,0-15,NY,34.416666666666664,29.65,41.32713221497169,28.64333333333333,8.616666666666667,40.06627198,31.56363806
4406,2406,44797.79832207094,4,6340040.0,20156,-77.12853402999998,38.88878895,-77.62926299999998,38.791404,16-30,VA,34.416666666666664,39.45,41.15830136639274,38.895,31.383333333333333,49.35547628,51.12951284
4676,2676,27688.174979687265,1,6410016.0,44887,-82.52858528999998,40.75337977,-82.786301943,40.907801517,16-30,OH,34.45,37.333333333333336,32.958341911801746,38.190000000000005,30.2,32.80535685,34.49065881
4347,2347,34411.32928590249,2,6233500.0,17850,-77.016069,41.24727101,-76.831183904,40.970763531,16-30,PA,34.483333333333334,36.1,36.222716026916856,40.50666666666667,33.13333333333333,36.12640041,41.99133932
2252,252,18785.168077342663,25,6221315.0,10462,-74.07224678999998,40.79161026,-73.86013515899998,40.843059453,0-15,NJ,34.483333333333334,30.483333333333334,43.61354494548468,25.313333333333333,19.416666666666668,37.32485473,29.3621845
5757,3757,38179.096842523606,1,6931173.0,92030,-117.09524059,32.79292808,-117.056022,33.135591,16-30,CA,34.5,32.75,33.63092952870893,35.495,27.4,33.59198628,43.83225919
4955,2955,35512.59709262033,2,6450450.0,54113,-88.0126979,44.50160229,-88.307655274,44.262035559,16-30,WI,34.516666666666666,34.31666666666667,35.497354255621154,35.913333333333334,28.2,36.23705415,43.17601846
5257,3257,33227.37654056234,3,6671010.0,66524,-95.69634052,39.05604371,-95.53255517,38.785461237,16-30,KS,34.516666666666666,36.78333333333333,33.187829317735215,37.376666666666665,28.366666666666667,33.55041395,45.07842415
5550,3550,36859.58825533111,1,6840795.0,81432,-107.86914071,38.48058725,-107.76255222,38.159319289,16-30,CO,34.55,40.333333333333336,34.353316691865004,42.005,30.866666666666667,34.00083202,44.68821849
4842,2842,34668.08639593657,24,6431610.0,60106,-88.33089900999998,42.07040601,-87.944664802,41.950215219,16-30,IL,34.55,35.55,33.962231619312924,37.82666666666667,27.033333333333335,32.41300709,43.64545967
3872,1872,18066.666135354204,30,6220340.0,10012,-74.05613803,40.88236599,-73.998423266,40.725699221,0-15,NJ,34.56666666666667,32.13333333333333,33.76459349010525,25.735,16.833333333333332,38.95565102,27.09374902
5920,3920,31178.70203219276,11,6140850.0,2137,-71.37598426,42.45160759,-71.131822,42.237182,16-30,MA,34.56666666666667,34.13333333333333,37.82691907567853,39.11333333333334,33.333333333333336,40.51552145,43.04662053
2137,137,15157.968613037412,3,6212450.0,11558,-73.64305596,40.74069971,-73.654869476,40.604496624,0-15,NY,34.583333333333336,34.1,30.38331352947515,21.64,42.083333333333336,29.06996794,18.6897592
4463,2463,41402.915317888255,4,6360002.0,27113,-79.78632698,36.09097002,-80.24602,36.096422,16-30,NC,34.6,35.65,35.729698595013566,41.309999999999995,31.416666666666668,35.30811769,45.4540425
2419,419,19005.32941142983,1,6340800.0,24646,-81.82002722,37.09399,-82.02868789,37.131421155,0-15,VA,34.6,34.63333333333333,31.478783226198217,40.05833333333333,32.03333333333333,31.34280104,38.86999689
4917,2917,24891.5871816883,8,6441087.0,48009,-83.31180784,42.33255996,-83.212645728,42.544263529,16-30,MI,34.6,40.78333333333333,31.31469188189428,34.79333333333333,26.15,32.42294269,33.27070517
5894,3894,38686.56972920025,4,6141950.0,6132,-72.59274859999998,42.12122892,-72.696458,41.781641,16-30,MA,34.63333333333333,35.583333333333336,36.488744896220155,37.541666666666664,25.583333333333332,34.61712588,43.8716455
5673,3673,39008.81753080793,1,6911260.0,98932,-120.54783686,46.59274749,-120.18695364,46.34582224,16-30,WA,34.63333333333333,33.666666666666664,33.19975156431579,38.42833333333333,0.0,32.84438089,44.93473984
2745,745,20871.1036911568,14,6420260.0,60620,-87.44839021,41.63440572,-87.653953853,41.741965064,0-15,IN,34.65,35.06666666666667,35.87956234817828,30.351666666666667,18.533333333333335,35.64723556,32.15821895
4274,2274,26486.5778499262,1,6230026.0,18221,-75.86822143,41.25807629,-75.89355,41.02035,16-30,PA,34.666666666666664,35.9,36.756319419325365,40.931666666666665,33.05,35.20076937,45.17831561
5760,3760,31151.91033569206,13,6931387.0,91405,-118.18431803,34.02390247,-118.44744449,34.199887791,16-30,CA,34.666666666666664,31.816666666666663,40.49522898957984,33.145,25.266666666666666,42.45940101,39.1423991
4069,2069,43882.547005129454,4,6160003.0,1014,-72.68071247999998,41.75433701,-72.60822799999998,42.145695,16-30,CT,34.68333333333333,34.1,35.79293707720628,40.473333333333336,29.05,35.46076147,49.2493256
4503,2503,35652.20880035629,3,6361210.0,27722,-78.70242,35.81817201,-78.913712,36.089702,16-30,NC,34.68333333333333,36.483333333333334,36.24455991488978,41.59,30.883333333333333,37.15979758,44.36632798
